Date,spx
2000-12-04,1324.96997070313
2000-12-05,1376.5400390625
2000-12-06,1351.4599609375
2000-12-07,1343.55004882813
2000-12-08,1369.89001464844
2000-12-11,1380.19995117188
2000-12-12,1371.18005371094
2000-12-13,1359.98999023438
2000-12-14,1340.93005371094
2000-12-15,1312.15002441406
2000-12-18,1322.73999023438
2000-12-19,1305.59997558594
2000-12-20,1264.73999023438
2000-12-21,1274.85998535156
2000-12-22,1305.94995117188
2000-12-25,1305.94995117188
2000-12-26,1315.18994140625
2000-12-27,1328.92004394531
2000-12-28,1334.21997070313
2000-12-29,1320.28002929688
2001-01-01,1320.28002929688
2001-01-02,1283.27001953125
2001-01-03,1347.56005859375
2001-01-04,1333.33996582031
2001-01-05,1298.34997558594
2001-01-08,1295.85998535156
2001-01-09,1300.80004882813
2001-01-10,1313.27001953125
2001-01-11,1326.81994628906
2001-01-12,1318.55004882813
2001-01-15,1318.55004882813
2001-01-16,1326.65002441406
2001-01-17,1329.46997070313
2001-01-18,1347.96997070313
2001-01-19,1342.5400390625
2001-01-22,1342.90002441406
2001-01-23,1360.40002441406
2001-01-24,1364.30004882813
2001-01-25,1357.51000976563
2001-01-26,1354.94995117188
2001-01-29,1364.17004394531
2001-01-30,1373.72998046875
2001-01-31,1366.01000976563
2001-02-01,1373.46997070313
2001-02-02,1349.46997070313
2001-02-05,1354.31005859375
2001-02-06,1352.26000976563
2001-02-07,1340.89001464844
2001-02-08,1332.53002929688
2001-02-09,1314.76000976563
2001-02-12,1330.31005859375
2001-02-13,1318.80004882813
2001-02-14,1315.92004394531
2001-02-15,1326.60998535156
2001-02-16,1301.53002929688
2001-02-19,1301.53002929688
2001-02-20,1278.93994140625
2001-02-21,1255.27001953125
2001-02-22,1252.81994628906
2001-02-23,1245.85998535156
2001-02-26,1267.65002441406
2001-02-27,1257.93994140625
2001-02-28,1239.93994140625
2001-03-01,1241.22998046875
2001-03-02,1234.18005371094
2001-03-05,1241.41003417969
2001-03-06,1253.80004882813
2001-03-07,1261.89001464844
2001-03-08,1264.73999023438
2001-03-09,1233.42004394531
2001-03-12,1180.16003417969
2001-03-13,1197.66003417969
2001-03-14,1166.7099609375
2001-03-15,1173.56005859375
2001-03-16,1150.53002929688
2001-03-19,1170.81005859375
2001-03-20,1142.61999511719
2001-03-21,1122.14001464844
2001-03-22,1117.57995605469
2001-03-23,1139.82995605469
2001-03-26,1152.68994140625
2001-03-27,1182.17004394531
2001-03-28,1153.2900390625
2001-03-29,1147.94995117188
2001-03-30,1160.32995605469
2001-04-02,1145.86999511719
2001-04-03,1106.4599609375
2001-04-04,1103.25
2001-04-05,1151.43994140625
2001-04-06,1128.43005371094
2001-04-09,1137.58996582031
2001-04-10,1168.38000488281
2001-04-11,1165.89001464844
2001-04-12,1183.5
2001-04-13,1183.5
2001-04-16,1179.68005371094
2001-04-17,1191.81005859375
2001-04-18,1238.16003417969
2001-04-19,1253.68994140625
2001-04-20,1242.97998046875
2001-04-23,1224.35998535156
2001-04-24,1209.46997070313
2001-04-25,1228.75
2001-04-26,1234.52001953125
2001-04-27,1253.05004882813
2001-04-30,1249.4599609375
2001-05-01,1266.43994140625
2001-05-02,1267.43005371094
2001-05-03,1248.57995605469
2001-05-04,1266.60998535156
2001-05-07,1263.51000976563
2001-05-08,1261.19995117188
2001-05-09,1255.5400390625
2001-05-10,1255.18005371094
2001-05-11,1245.67004394531
2001-05-14,1248.92004394531
2001-05-15,1249.43994140625
2001-05-16,1284.98999023438
2001-05-17,1288.48999023438
2001-05-18,1291.9599609375
2001-05-21,1312.82995605469
2001-05-22,1309.38000488281
2001-05-23,1289.05004882813
2001-05-24,1293.17004394531
2001-05-25,1277.89001464844
2001-05-28,1277.89001464844
2001-05-29,1267.93005371094
2001-05-30,1248.07995605469
2001-05-31,1255.81994628906
2001-06-01,1260.67004394531
2001-06-04,1267.10998535156
2001-06-05,1283.56994628906
2001-06-06,1270.03002929688
2001-06-07,1276.9599609375
2001-06-08,1264.9599609375
2001-06-11,1254.39001464844
2001-06-12,1255.84997558594
2001-06-13,1241.59997558594
2001-06-14,1219.86999511719
2001-06-15,1214.35998535156
2001-06-18,1208.43005371094
2001-06-19,1212.57995605469
2001-06-20,1223.14001464844
2001-06-21,1237.0400390625
2001-06-22,1225.34997558594
2001-06-25,1218.59997558594
2001-06-26,1216.76000976563
2001-06-27,1211.06994628906
2001-06-28,1226.19995117188
2001-06-29,1224.38000488281
2001-07-02,1236.71997070313
2001-07-03,1234.44995117188
2001-07-04,1234.44995117188
2001-07-05,1219.23999023438
2001-07-06,1190.58996582031
2001-07-09,1198.78002929688
2001-07-10,1181.52001953125
2001-07-11,1180.18005371094
2001-07-12,1208.14001464844
2001-07-13,1215.68005371094
2001-07-16,1202.44995117188
2001-07-17,1214.43994140625
2001-07-18,1207.7099609375
2001-07-19,1215.02001953125
2001-07-20,1210.84997558594
2001-07-23,1191.03002929688
2001-07-24,1171.65002441406
2001-07-25,1190.48999023438
2001-07-26,1202.93005371094
2001-07-27,1205.81994628906
2001-07-30,1204.52001953125
2001-07-31,1211.22998046875
2001-08-01,1215.93005371094
2001-08-02,1220.75
2001-08-03,1214.34997558594
2001-08-06,1200.47998046875
2001-08-07,1204.40002441406
2001-08-08,1183.53002929687
2001-08-09,1183.43005371094
2001-08-10,1190.16003417969
2001-08-13,1191.2900390625
2001-08-14,1186.72998046875
2001-08-15,1178.02001953125
2001-08-16,1181.66003417969
2001-08-17,1161.96997070313
2001-08-20,1171.41003417969
2001-08-21,1157.26000976563
2001-08-22,1165.31005859375
2001-08-23,1162.08996582031
2001-08-24,1184.93005371094
2001-08-27,1179.2099609375
2001-08-28,1161.51000976563
2001-08-29,1148.56005859375
2001-08-30,1129.03002929688
2001-08-31,1133.57995605469
2001-09-03,1133.57995605469
2001-09-04,1132.93994140625
2001-09-05,1131.73999023438
2001-09-06,1106.40002441406
2001-09-07,1085.78002929688
2001-09-10,1092.5400390625
2001-09-11,1092.5400390625
2001-09-12,1092.5400390625
2001-09-13,1092.5400390625
2001-09-14,1092.5400390625
2001-09-17,1038.77001953125
2001-09-18,1032.73999023438
2001-09-19,1016.09997558594
2001-09-20,984.539978027344
2001-09-21,965.799987792969
2001-09-24,1003.45001220703
2001-09-25,1012.27001953125
2001-09-26,1007.03997802734
2001-09-27,1018.60998535156
2001-09-28,1040.93994140625
2001-10-01,1038.55004882813
2001-10-02,1051.32995605469
2001-10-03,1072.28002929688
2001-10-04,1069.63000488281
2001-10-05,1071.38000488281
2001-10-08,1062.43994140625
2001-10-09,1056.75
2001-10-10,1080.98999023438
2001-10-11,1097.43005371094
2001-10-12,1091.65002441406
2001-10-15,1089.97998046875
2001-10-16,1097.5400390625
2001-10-17,1077.08996582031
2001-10-18,1068.60998535156
2001-10-19,1073.47998046875
2001-10-22,1089.90002441406
2001-10-23,1084.78002929688
2001-10-24,1085.19995117188
2001-10-25,1100.08996582031
2001-10-26,1104.60998535156
2001-10-29,1078.30004882813
2001-10-30,1059.7900390625
2001-10-31,1059.78002929688
2001-11-01,1084.09997558594
2001-11-02,1087.19995117188
2001-11-05,1102.83996582031
2001-11-06,1118.85998535156
2001-11-07,1115.80004882813
2001-11-08,1118.5400390625
2001-11-09,1120.31005859375
2001-11-12,1118.32995605469
2001-11-13,1139.08996582031
2001-11-14,1141.2099609375
2001-11-15,1142.23999023438
2001-11-16,1138.65002441406
2001-11-19,1151.06005859375
2001-11-20,1142.66003417969
2001-11-21,1137.03002929688
2001-11-22,1137.03002929688
2001-11-23,1150.33996582031
2001-11-26,1157.42004394531
2001-11-27,1149.5
2001-11-28,1128.52001953125
2001-11-29,1140.19995117188
2001-11-30,1139.44995117188
2001-12-03,1129.90002441406
2001-12-04,1144.80004882813
2001-12-05,1170.34997558594
2001-12-06,1167.09997558594
2001-12-07,1158.31005859375
2001-12-10,1139.93005371094
2001-12-11,1136.76000976563
2001-12-12,1137.06994628906
2001-12-13,1119.38000488281
2001-12-14,1123.08996582031
2001-12-17,1134.35998535156
2001-12-18,1142.92004394531
2001-12-19,1149.56005859375
2001-12-20,1139.93005371094
2001-12-21,1144.89001464844
2001-12-24,1144.65002441406
2001-12-25,1144.65002441406
2001-12-26,1149.36999511719
2001-12-27,1157.13000488281
2001-12-28,1161.02001953125
2001-12-31,1148.07995605469
2002-01-01,1148.07995605469
2002-01-02,1154.67004394531
2002-01-03,1165.27001953125
2002-01-04,1172.51000976563
2002-01-07,1164.89001464844
2002-01-08,1160.7099609375
2002-01-09,1155.14001464844
2002-01-10,1156.55004882813
2002-01-11,1145.59997558594
2002-01-14,1138.41003417969
2002-01-15,1146.18994140625
2002-01-16,1127.56994628906
2002-01-17,1138.88000488281
2002-01-18,1127.57995605469
2002-01-21,1127.57995605469
2002-01-22,1119.31005859375
2002-01-23,1128.18005371094
2002-01-24,1132.15002441406
2002-01-25,1133.28002929688
2002-01-28,1133.06005859375
2002-01-29,1100.64001464844
2002-01-30,1113.56994628906
2002-01-31,1130.19995117188
2002-02-01,1122.19995117188
2002-02-04,1094.43994140625
2002-02-05,1090.02001953125
2002-02-06,1083.51000976563
2002-02-07,1080.17004394531
2002-02-08,1096.21997070313
2002-02-11,1111.93994140625
2002-02-12,1107.5
2002-02-13,1118.51000976563
2002-02-14,1116.47998046875
2002-02-15,1104.18005371094
2002-02-18,1104.18005371094
2002-02-19,1083.33996582031
2002-02-20,1097.97998046875
2002-02-21,1080.94995117188
2002-02-22,1089.83996582031
2002-02-25,1109.43005371094
2002-02-26,1109.38000488281
2002-02-27,1109.89001464844
2002-02-28,1106.72998046875
2002-03-01,1131.78002929688
2002-03-04,1153.83996582031
2002-03-05,1146.14001464844
2002-03-06,1162.77001953125
2002-03-07,1157.5400390625
2002-03-08,1164.31005859375
2002-03-11,1168.26000976563
2002-03-12,1165.57995605469
2002-03-13,1154.08996582031
2002-03-14,1153.0400390625
2002-03-15,1166.16003417969
2002-03-18,1165.55004882813
2002-03-19,1170.2900390625
2002-03-20,1151.84997558594
2002-03-21,1153.58996582031
2002-03-22,1148.69995117188
2002-03-25,1131.86999511719
2002-03-26,1138.48999023438
2002-03-27,1144.57995605469
2002-03-28,1147.39001464844
2002-03-29,1147.39001464844
2002-04-01,1146.5400390625
2002-04-02,1136.76000976563
2002-04-03,1125.40002441406
2002-04-04,1126.33996582031
2002-04-05,1122.72998046875
2002-04-08,1125.2900390625
2002-04-09,1117.80004882813
2002-04-10,1130.46997070313
2002-04-11,1103.68994140625
2002-04-12,1111.01000976563
2002-04-15,1102.55004882813
2002-04-16,1128.36999511719
2002-04-17,1126.06994628906
2002-04-18,1124.46997070313
2002-04-19,1125.17004394531
2002-04-22,1107.82995605469
2002-04-23,1100.9599609375
2002-04-24,1093.14001464844
2002-04-25,1091.47998046875
2002-04-26,1076.31994628906
2002-04-29,1065.44995117188
2002-04-30,1076.92004394531
2002-05-01,1086.4599609375
2002-05-02,1084.56005859375
2002-05-03,1073.43005371094
2002-05-06,1052.67004394531
2002-05-07,1049.48999023438
2002-05-08,1088.84997558594
2002-05-09,1073.01000976563
2002-05-10,1054.98999023438
2002-05-13,1074.56005859375
2002-05-14,1097.28002929688
2002-05-15,1091.06994628906
2002-05-16,1098.22998046875
2002-05-17,1106.58996582031
2002-05-20,1091.88000488281
2002-05-21,1079.88000488281
2002-05-22,1086.02001953125
2002-05-23,1097.07995605469
2002-05-24,1083.81994628906
2002-05-27,1083.81994628906
2002-05-28,1074.55004882813
2002-05-29,1067.66003417969
2002-05-30,1064.66003417969
2002-05-31,1067.14001464844
2002-06-03,1040.68005371094
2002-06-04,1040.68994140625
2002-06-05,1049.90002441406
2002-06-06,1029.15002441406
2002-06-07,1027.53002929688
2002-06-10,1030.73999023438
2002-06-11,1013.59997558594
2002-06-12,1020.26000976563
2002-06-13,1009.55999755859
2002-06-14,1007.27001953125
2002-06-17,1036.17004394531
2002-06-18,1037.14001464844
2002-06-19,1019.98999023438
2002-06-20,1006.28997802734
2002-06-21,989.140014648438
2002-06-24,992.719970703125
2002-06-25,976.140014648438
2002-06-26,973.530029296875
2002-06-27,990.640014648437
2002-06-28,989.820007324219
2002-07-01,968.650024414063
2002-07-02,948.090026855469
2002-07-03,953.989990234375
2002-07-04,953.989990234375
2002-07-05,989.030029296875
2002-07-08,976.97998046875
2002-07-09,952.830017089844
2002-07-10,920.469970703125
2002-07-11,927.369995117187
2002-07-12,921.390014648438
2002-07-15,917.929992675781
2002-07-16,900.940002441406
2002-07-17,906.039978027344
2002-07-18,881.559997558594
2002-07-19,847.75
2002-07-22,819.849975585938
2002-07-23,797.700012207031
2002-07-24,843.429992675781
2002-07-25,838.679992675781
2002-07-26,852.840026855469
2002-07-29,898.960021972656
2002-07-30,902.780029296875
2002-07-31,911.619995117188
2002-08-01,884.659973144531
2002-08-02,864.239990234375
2002-08-05,834.599975585937
2002-08-06,859.570007324219
2002-08-07,876.77001953125
2002-08-08,905.460021972656
2002-08-09,908.640014648437
2002-08-12,903.799987792969
2002-08-13,884.210021972656
2002-08-14,919.619995117188
2002-08-15,930.25
2002-08-16,928.77001953125
2002-08-19,950.700012207031
2002-08-20,937.429992675781
2002-08-21,949.359985351563
2002-08-22,962.700012207031
2002-08-23,940.859985351563
2002-08-26,947.950012207031
2002-08-27,934.820007324219
2002-08-28,917.869995117188
2002-08-29,917.799987792969
2002-08-30,916.070007324219
2002-09-02,916.070007324219
2002-09-03,878.02001953125
2002-09-04,893.400024414063
2002-09-05,879.150024414063
2002-09-06,893.919982910156
2002-09-09,902.960021972656
2002-09-10,909.580017089844
2002-09-11,909.450012207031
2002-09-12,886.909973144531
2002-09-13,889.809997558594
2002-09-16,891.099975585938
2002-09-17,873.52001953125
2002-09-18,869.460021972656
2002-09-19,843.320007324219
2002-09-20,845.390014648438
2002-09-23,833.700012207031
2002-09-24,819.289978027344
2002-09-25,839.659973144531
2002-09-26,854.950012207031
2002-09-27,827.369995117187
2002-09-30,815.280029296875
2002-10-01,847.909973144531
2002-10-02,827.909973144531
2002-10-03,818.950012207031
2002-10-04,800.580017089844
2002-10-07,785.280029296875
2002-10-08,798.549987792969
2002-10-09,776.760009765625
2002-10-10,803.919982910156
2002-10-11,835.320007324219
2002-10-14,841.440002441406
2002-10-15,881.27001953125
2002-10-16,860.02001953125
2002-10-17,879.200012207031
2002-10-18,884.390014648437
2002-10-21,899.719970703125
2002-10-22,890.159973144531
2002-10-23,896.140014648437
2002-10-24,882.5
2002-10-25,897.650024414063
2002-10-28,890.22998046875
2002-10-29,882.150024414062
2002-10-30,890.710021972656
2002-10-31,885.760009765625
2002-11-01,900.960021972656
2002-11-04,908.349975585938
2002-11-05,915.390014648438
2002-11-06,923.760009765625
2002-11-07,902.650024414062
2002-11-08,894.739990234375
2002-11-11,876.190002441406
2002-11-12,882.950012207031
2002-11-13,882.530029296875
2002-11-14,904.27001953125
2002-11-15,909.830017089844
2002-11-18,900.359985351563
2002-11-19,896.739990234375
2002-11-20,914.150024414063
2002-11-21,933.760009765625
2002-11-22,930.549987792969
2002-11-25,932.869995117188
2002-11-26,913.309997558594
2002-11-27,938.869995117187
2002-11-28,938.869995117187
2002-11-29,936.309997558594
2002-12-02,934.530029296875
2002-12-03,920.75
2002-12-04,917.580017089844
2002-12-05,906.549987792969
2002-12-06,912.22998046875
2002-12-09,892
2002-12-10,904.450012207031
2002-12-11,904.960021972656
2002-12-12,901.580017089844
2002-12-13,889.47998046875
2002-12-16,910.400024414063
2002-12-17,902.989990234375
2002-12-18,891.119995117188
2002-12-19,884.25
2002-12-20,895.760009765625
2002-12-23,897.380004882812
2002-12-24,892.469970703125
2002-12-25,892.469970703125
2002-12-26,889.659973144531
2002-12-27,875.400024414063
2002-12-30,879.390014648438
2002-12-31,879.820007324219
2003-01-01,879.820007324219
2003-01-02,909.030029296875
2003-01-03,908.590026855469
2003-01-06,929.010009765625
2003-01-07,922.929992675781
2003-01-08,909.929992675781
2003-01-09,927.570007324219
2003-01-10,927.570007324219
2003-01-13,926.260009765625
2003-01-14,931.659973144531
2003-01-15,918.219970703125
2003-01-16,914.599975585938
2003-01-17,901.780029296875
2003-01-20,901.780029296875
2003-01-21,887.619995117188
2003-01-22,878.359985351563
2003-01-23,887.340026855469
2003-01-24,861.400024414063
2003-01-27,847.47998046875
2003-01-28,858.539978027344
2003-01-29,864.359985351562
2003-01-30,844.609985351562
2003-01-31,855.700012207031
2003-02-03,860.320007324219
2003-02-04,848.200012207031
2003-02-05,843.590026855469
2003-02-06,838.150024414063
2003-02-07,829.690002441406
2003-02-10,835.969970703125
2003-02-11,829.200012207031
2003-02-12,818.679992675781
2003-02-13,817.369995117187
2003-02-14,834.890014648438
2003-02-17,834.890014648438
2003-02-18,851.169982910156
2003-02-19,845.130004882813
2003-02-20,837.099975585937
2003-02-21,848.169982910156
2003-02-24,832.580017089844
2003-02-25,838.570007324219
2003-02-26,827.549987792969
2003-02-27,837.280029296875
2003-02-28,841.150024414062
2003-03-03,834.809997558594
2003-03-04,821.989990234375
2003-03-05,829.849975585938
2003-03-06,822.099975585937
2003-03-07,828.890014648438
2003-03-10,807.47998046875
2003-03-11,800.72998046875
2003-03-12,804.190002441406
2003-03-13,831.900024414063
2003-03-14,833.27001953125
2003-03-17,862.789978027344
2003-03-18,866.450012207031
2003-03-19,874.02001953125
2003-03-20,875.669982910156
2003-03-21,895.789978027344
2003-03-24,864.22998046875
2003-03-25,874.739990234375
2003-03-26,869.950012207031
2003-03-27,868.52001953125
2003-03-28,863.5
2003-03-31,848.179992675781
2003-04-01,858.47998046875
2003-04-02,880.900024414063
2003-04-03,876.450012207031
2003-04-04,878.849975585938
2003-04-07,879.929992675781
2003-04-08,878.289978027344
2003-04-09,865.989990234375
2003-04-10,871.580017089844
2003-04-11,868.299987792969
2003-04-14,885.22998046875
2003-04-15,890.809997558594
2003-04-16,879.909973144531
2003-04-17,893.580017089844
2003-04-18,893.580017089844
2003-04-21,892.010009765625
2003-04-22,911.369995117187
2003-04-23,919.02001953125
2003-04-24,911.429992675781
2003-04-25,898.809997558594
2003-04-28,914.840026855469
2003-04-29,917.840026855469
2003-04-30,916.919982910156
2003-05-01,916.299987792969
2003-05-02,930.080017089844
2003-05-05,926.549987792969
2003-05-06,934.390014648437
2003-05-07,929.619995117188
2003-05-08,920.27001953125
2003-05-09,933.409973144531
2003-05-12,945.109985351563
2003-05-13,942.299987792969
2003-05-14,939.280029296875
2003-05-15,946.669982910156
2003-05-16,944.299987792969
2003-05-19,920.77001953125
2003-05-20,919.72998046875
2003-05-21,923.419982910156
2003-05-22,931.869995117187
2003-05-23,933.219970703125
2003-05-26,933.219970703125
2003-05-27,951.47998046875
2003-05-28,953.219970703125
2003-05-29,949.640014648437
2003-05-30,963.590026855469
2003-06-02,967
2003-06-03,971.559997558594
2003-06-04,986.239990234375
2003-06-05,990.140014648438
2003-06-06,987.760009765625
2003-06-09,975.929992675781
2003-06-10,984.840026855469
2003-06-11,997.47998046875
2003-06-12,998.510009765625
2003-06-13,988.609985351562
2003-06-16,1010.73999023438
2003-06-17,1011.65997314453
2003-06-18,1010.09002685547
2003-06-19,994.700012207031
2003-06-20,995.690002441406
2003-06-23,981.640014648437
2003-06-24,983.450012207031
2003-06-25,975.320007324219
2003-06-26,985.820007324219
2003-06-27,976.219970703125
2003-06-30,974.5
2003-07-01,982.320007324219
2003-07-02,993.75
2003-07-03,985.700012207031
2003-07-04,985.700012207031
2003-07-07,1004.41998291016
2003-07-08,1007.84002685547
2003-07-09,1002.21002197266
2003-07-10,988.700012207031
2003-07-11,998.140014648438
2003-07-14,1003.85998535156
2003-07-15,1000.41998291016
2003-07-16,994.090026855469
2003-07-17,981.72998046875
2003-07-18,993.320007324219
2003-07-21,978.799987792969
2003-07-22,988.109985351563
2003-07-23,988.609985351562
2003-07-24,981.599975585938
2003-07-25,998.679992675781
2003-07-28,996.52001953125
2003-07-29,989.280029296875
2003-07-30,987.489990234375
2003-07-31,990.309997558594
2003-08-01,980.150024414063
2003-08-04,982.820007324219
2003-08-05,965.460021972656
2003-08-06,967.080017089844
2003-08-07,974.119995117188
2003-08-08,977.590026855469
2003-08-11,980.590026855469
2003-08-12,990.349975585938
2003-08-13,984.030029296875
2003-08-14,990.510009765625
2003-08-15,990.669982910156
2003-08-18,999.739990234375
2003-08-19,1002.34997558594
2003-08-20,1000.29998779297
2003-08-21,1003.27001953125
2003-08-22,993.059997558594
2003-08-25,993.710021972656
2003-08-26,996.72998046875
2003-08-27,996.789978027344
2003-08-28,1002.84002685547
2003-08-29,1008.01000976563
2003-09-01,1008.01000976563
2003-09-02,1021.98999023438
2003-09-03,1026.27001953125
2003-09-04,1027.96997070313
2003-09-05,1021.39001464844
2003-09-08,1031.64001464844
2003-09-09,1023.16998291016
2003-09-10,1010.91998291016
2003-09-11,1016.41998291016
2003-09-12,1018.63000488281
2003-09-15,1014.80999755859
2003-09-16,1029.31994628906
2003-09-17,1025.96997070313
2003-09-18,1039.57995605469
2003-09-19,1036.30004882813
2003-09-22,1022.82000732422
2003-09-23,1029.03002929688
2003-09-24,1009.38000488281
2003-09-25,1003.27001953125
2003-09-26,996.849975585937
2003-09-29,1006.58001708984
2003-09-30,995.969970703125
2003-10-01,1018.21997070313
2003-10-02,1020.23999023438
2003-10-03,1029.84997558594
2003-10-06,1034.34997558594
2003-10-07,1039.25
2003-10-08,1033.78002929688
2003-10-09,1038.72998046875
2003-10-10,1038.06005859375
2003-10-13,1045.34997558594
2003-10-14,1049.47998046875
2003-10-15,1046.76000976563
2003-10-16,1050.06994628906
2003-10-17,1039.31994628906
2003-10-20,1044.68005371094
2003-10-21,1046.03002929688
2003-10-22,1030.35998535156
2003-10-23,1033.77001953125
2003-10-24,1028.91003417969
2003-10-27,1031.13000488281
2003-10-28,1046.7900390625
2003-10-29,1048.10998535156
2003-10-30,1046.93994140625
2003-10-31,1050.7099609375
2003-11-03,1059.02001953125
2003-11-04,1053.25
2003-11-05,1051.81005859375
2003-11-06,1058.05004882813
2003-11-07,1053.2099609375
2003-11-10,1047.10998535156
2003-11-11,1046.56994628906
2003-11-12,1058.53002929688
2003-11-13,1058.41003417969
2003-11-14,1050.34997558594
2003-11-17,1043.63000488281
2003-11-18,1034.15002441406
2003-11-19,1042.43994140625
2003-11-20,1033.65002441406
2003-11-21,1035.28002929688
2003-11-24,1052.07995605469
2003-11-25,1053.89001464844
2003-11-26,1058.44995117188
2003-11-27,1058.44995117188
2003-11-28,1058.19995117188
2003-12-01,1070.11999511719
2003-12-02,1066.61999511719
2003-12-03,1064.72998046875
2003-12-04,1069.71997070313
2003-12-05,1061.5
2003-12-08,1069.30004882813
2003-12-09,1060.18005371094
2003-12-10,1059.05004882813
2003-12-11,1071.2099609375
2003-12-12,1074.14001464844
2003-12-15,1068.0400390625
2003-12-16,1075.13000488281
2003-12-17,1076.47998046875
2003-12-18,1089.18005371094
2003-12-19,1088.66003417969
2003-12-22,1092.93994140625
2003-12-23,1096.02001953125
2003-12-24,1094.0400390625
2003-12-25,1094.0400390625
2003-12-26,1095.89001464844
2003-12-29,1109.47998046875
2003-12-30,1109.64001464844
2003-12-31,1111.92004394531
2004-01-01,1111.92004394531
2004-01-02,1108.47998046875
2004-01-05,1122.21997070313
2004-01-06,1123.67004394531
2004-01-07,1126.32995605469
2004-01-08,1131.92004394531
2004-01-09,1121.85998535156
2004-01-12,1127.22998046875
2004-01-13,1121.21997070313
2004-01-14,1130.52001953125
2004-01-15,1132.05004882813
2004-01-16,1139.82995605469
2004-01-19,1139.82995605469
2004-01-20,1138.77001953125
2004-01-21,1147.61999511719
2004-01-22,1143.93994140625
2004-01-23,1141.55004882813
2004-01-26,1155.36999511719
2004-01-27,1144.05004882813
2004-01-28,1128.47998046875
2004-01-29,1134.10998535156
2004-01-30,1131.13000488281
2004-02-02,1135.26000976563
2004-02-03,1136.03002929688
2004-02-04,1126.52001953125
2004-02-05,1128.58996582031
2004-02-06,1142.76000976563
2004-02-09,1139.81005859375
2004-02-10,1145.5400390625
2004-02-11,1157.76000976563
2004-02-12,1152.10998535156
2004-02-13,1145.81005859375
2004-02-16,1145.81005859375
2004-02-17,1156.98999023438
2004-02-18,1151.81994628906
2004-02-19,1147.06005859375
2004-02-20,1144.10998535156
2004-02-23,1140.98999023438
2004-02-24,1139.08996582031
2004-02-25,1143.67004394531
2004-02-26,1144.91003417969
2004-02-27,1144.93994140625
2004-03-01,1155.96997070313
2004-03-02,1149.09997558594
2004-03-03,1151.03002929688
2004-03-04,1154.86999511719
2004-03-05,1156.85998535156
2004-03-08,1147.19995117188
2004-03-09,1140.57995605469
2004-03-10,1123.89001464844
2004-03-11,1106.78002929688
2004-03-12,1120.56994628906
2004-03-15,1104.48999023438
2004-03-16,1110.69995117188
2004-03-17,1123.75
2004-03-18,1122.31994628906
2004-03-19,1109.78002929688
2004-03-22,1095.40002441406
2004-03-23,1093.94995117188
2004-03-24,1091.32995605469
2004-03-25,1109.18994140625
2004-03-26,1108.06005859375
2004-03-29,1122.46997070313
2004-03-30,1127
2004-03-31,1126.2099609375
2004-04-01,1132.17004394531
2004-04-02,1141.81005859375
2004-04-05,1150.56994628906
2004-04-06,1148.16003417969
2004-04-07,1140.53002929688
2004-04-08,1139.31994628906
2004-04-09,1139.31994628906
2004-04-12,1145.19995117188
2004-04-13,1129.43994140625
2004-04-14,1128.17004394531
2004-04-15,1128.83996582031
2004-04-16,1134.60998535156
2004-04-19,1135.81994628906
2004-04-20,1118.15002441406
2004-04-21,1124.08996582031
2004-04-22,1139.93005371094
2004-04-23,1140.59997558594
2004-04-26,1135.53002929688
2004-04-27,1138.10998535156
2004-04-28,1122.41003417969
2004-04-29,1113.89001464844
2004-04-30,1107.30004882813
2004-05-03,1117.48999023438
2004-05-04,1119.55004882813
2004-05-05,1121.53002929688
2004-05-06,1113.98999023438
2004-05-07,1098.69995117188
2004-05-10,1087.11999511719
2004-05-11,1095.44995117188
2004-05-12,1097.28002929688
2004-05-13,1096.43994140625
2004-05-14,1095.69995117188
2004-05-17,1084.09997558594
2004-05-18,1091.48999023438
2004-05-19,1088.68005371094
2004-05-20,1089.18994140625
2004-05-21,1093.56005859375
2004-05-24,1095.41003417969
2004-05-25,1113.05004882813
2004-05-26,1114.93994140625
2004-05-27,1121.28002929688
2004-05-28,1120.68005371094
2004-05-31,1120.68005371094
2004-06-01,1121.19995117188
2004-06-02,1124.98999023438
2004-06-03,1116.64001464844
2004-06-04,1122.5
2004-06-07,1140.42004394531
2004-06-08,1142.18005371094
2004-06-09,1131.32995605469
2004-06-10,1136.46997070313
2004-06-11,1136.46997070313
2004-06-14,1125.2900390625
2004-06-15,1132.01000976563
2004-06-16,1133.56005859375
2004-06-17,1132.05004882813
2004-06-18,1135.02001953125
2004-06-21,1130.30004882813
2004-06-22,1134.41003417969
2004-06-23,1144.06005859375
2004-06-24,1140.65002441406
2004-06-25,1134.43005371094
2004-06-28,1133.34997558594
2004-06-29,1136.19995117188
2004-06-30,1140.83996582031
2004-07-01,1128.93994140625
2004-07-02,1125.38000488281
2004-07-05,1125.38000488281
2004-07-06,1116.2099609375
2004-07-07,1118.32995605469
2004-07-08,1109.10998535156
2004-07-09,1112.81005859375
2004-07-12,1114.34997558594
2004-07-13,1115.14001464844
2004-07-14,1111.46997070313
2004-07-15,1106.68994140625
2004-07-16,1101.39001464844
2004-07-19,1100.90002441406
2004-07-20,1108.67004394531
2004-07-21,1093.88000488281
2004-07-22,1096.83996582031
2004-07-23,1086.19995117188
2004-07-26,1084.06994628906
2004-07-27,1094.82995605469
2004-07-28,1095.42004394531
2004-07-29,1100.43005371094
2004-07-30,1101.71997070313
2004-08-02,1106.61999511719
2004-08-03,1099.68994140625
2004-08-04,1098.63000488281
